A1	A2	A3
1441065600	Acre	2.928
1441065600	Alagoas	7.0
1441065600	Amapa	192.0
1441065600	Amazonas	5.8820000000000014
1441065600	Bahia	7.956
1441065600	Ceara	214.0
1441065600	Distrito Federal	76.0
1441065600	Espirito Santo	228.0
1441065600	Goias	2.296
1441065600	Maranhao	6.422999999999999
1441065600	Mato Grosso	11.068
1441065600	Mato Grosso	1.482
1441065600	Minas Gerais	3.088
1441065600	Paraiba	48.0
1441065600	Paraiba	599.0
1441065600	Pará	11.068
1441065600	Pernambuco	116.0
1441065600	Piau	5.8279999999999985
1441065600	Rio	85.0
1441065600	Rio	36.0
1441065600	Rio	222.0
1441065600	Rondonia	6.129
1441065600	Roraima	77.0
1441065600	Santa Catarina	156.0
1441065600	Sao Paulo	368.0
1441065600	Sergipe	1.0
1441065600	Tocantins	5.51
1443657600	Acre	905.0
1443657600	Alagoas	40.0
1443657600	Amapa	827.0
1443657600	Amazonas	2.494
1443657600	Bahia	4.989
1443657600	Ceara	658.0
1443657600	Distrito Federal	21.0
1443657600	Espirito Santo	307.0
1443657600	Goias	1.807
1443657600	Maranhao	6.746
1443657600	Mato Grosso	6.49
1443657600	Mato Grosso	507.0
1443657600	Minas Gerais	3.708
1443657600	Paraiba	121.0
1443657600	Paraiba	158.0
1443657600	Pará	7.7810000000000015
1443657600	Pernambuco	194.0
1443657600	Piau	4.0680000000000005
1443657600	Rio	96.0
1443657600	Rio	129.0
1443657600	Rio	70.0
1443657600	Rondonia	2.5980000000000003
1443657600	Roraima	181.0
1443657600	Santa Catarina	21.0
1443657600	Sao Paulo	213.0
1443657600	Sergipe	6.0
1443657600	Tocantins	4.8439999999999985
1446336000	Acre	115.0
1446336000	Alagoas	162.0
1446336000	Amapa	1.3
1446336000	Amazonas	1.054
1446336000	Bahia	1.705
1446336000	Ceara	1.081
1446336000	Distrito Federal	3.0
1446336000	Espirito Santo	141.0
1446336000	Goias	547.0
1446336000	Maranhao	4.35
1446336000	Mato Grosso	1.93
1446336000	Mato Grosso	276.0
1446336000	Minas Gerais	1.453
1446336000	Paraiba	206.0
1446336000	Paraiba	18.0
1446336000	Pará	9.643
1446336000	Pernambuco	315.0
1446336000	Piau	897.0
1446336000	Rio	6.0
1446336000	Rio	105.0
1446336000	Rio	30.0
1446336000	Rondonia	1.002
1446336000	Roraima	280.0
1446336000	Santa Catarina	9.0
1446336000	Sao Paulo	21.0
1446336000	Sergipe	47.0
1446336000	Tocantins	833.0
1448928000	Acre	8.0
1448928000	Alagoas	136.0
1448928000	Amapa	269.0
1448928000	Amazonas	565.0
1448928000	Bahia	1.408
1448928000	Ceara	1.021
1448928000	Distrito Federal	0.0
1448928000	Espirito Santo	61.0
1448928000	Goias	179.0
1448928000	Maranhao	3.706
1448928000	Mato Grosso	1.777
1448928000	Mato Grosso	394.0
1448928000	Minas Gerais	295.0
1448928000	Paraiba	122.0
1448928000	Paraiba	30.0
1448928000	Pará	6.61
1448928000	Pernambuco	176.0
1448928000	Piau	626.0
1448928000	Rio	11.0
1448928000	Rio	74.0
1448928000	Rio	42.0
1448928000	Rondonia	282.0
1448928000	Roraima	304.0
1448928000	Santa Catarina	19.0
1448928000	Sao Paulo	45.0
1448928000	Sergipe	63.0
1448928000	Tocantins	373.0
